time_seconds,speed_meters_per_second,heading_degrees
0.0,15.885638306556512,206.48226674397787
0.999994755,15.689997031400384,206.2504825592041
1.999990225,15.4175850572679,206.11141204833984
2.999980688,15.66833976968049,205.6392791748047
3.999978304,15.026981105514224,204.85765075683594
4.999971152,15.235001301325735,204.07602233886718
5.999959707,14.924711757190872,202.70813598632813
6.999952078,14.237669041309804,201.34024963378906
7.999944925,13.70340018241897,200.19033203125
8.999936342,13.156587095608026,199.10341796875
9.999931574,12.699179174258974,198.01650390625
10.999924898,11.693355129534558,197.66690673828126
11.99991107,10.669967283851658,196.97550048828126
12.999902487,9.723395920766517,196.28409423828126
13.999893189,8.63808534205612,195.94228515625
14.999884606,7.521411761079606,195.60047607421876
15.999874592,5.811014112999551,195.2524462469693
16.999882937,3.5757278976856313,195.24000475653287
17.999860048,1.9200720512596559,195.22134252087827
18.999845743,0.0,195.19645954000543
19.999836207,0.0,195.16535581391435
20.999826193,0.0,195.13425208782328
21.999816656,0.0,195.1031483617322
22.999804974,0.0,195.07204463564113
23.999794722,0.0,195.04094090955007
24.999799013,0.0,195.00983718345904
25.999777556,0.0,194.97873345736795
26.999767542,0.0,194.9476297312769
27.999752522,0.0,194.91652600518586
28.999745608,0.0,194.88542227909483
29.999731302,0.0,194.8543185530038
30.999724388,0.0,194.82321482691273
31.999710322,0.0,194.79211110082164
32.999702931,0.0,194.76100737473058
33.999688387,0.0,194.72990364863952
34.999676466,0.0,194.69879992254843
35.999665499,0.0,194.66769619645737
36.999658585,0.0,194.6365924703663
37.999646664,0.0,194.60548874427528
38.999632359,0.0,194.5743850181842
39.999621153,0.0,194.54328129209313
40.999610901,0.0,194.51217756600204
41.999608755,0.0,194.48107383991095
42.999587774,0.0,194.44997011381992
43.999577761,0.0,194.41886638772888
44.999583006,2.6002839790064285,194.393983406856
45.999554157,4.839424796592191,194.3753211712014
46.999541998,7.2299652556376035,193.69807865537436
47.999533415,9.174508636663239,192.94432373046865
48.99951911,10.916941529043045,192.19678955078115
49.999508143,11.777732010500275,191.5001678466796
50.999496699,9.372345119132193,190.80354614257803
51.999485254,11.129820451251284,190.77172546386709
52.999477148,12.801462181946343,190.86493225097647
53.999462366,14.286571215396792,191.2568634033202
54.999453306,15.397330566188836,191.82234802246086
55.999442816,16.384143730086645,192.76453552246085
56.999430895,17.191492279465024,194.06624145507803
57.999415636,17.984532712402448,195.9598846435546
58.999404669,18.167167715046997,198.77585449218742
59.999396563,18.27441619807155,201.9683105468749
60.99938488,18.16335770943922,204.78406372070305
61.99936986,18.343786355276926,209.0564880371093
62.999357939,18.228479413069305,212.69468078613272
63.99935031,18.577009315955962,215.78879699707022
64.999338865,18.490415763393834,218.28196105957022
65.99932313,18.151324505021563,220.77512512207022
66.999311924,18.381764936462638,221.4520996093749
67.999304772,17.665705828781977,222.1290740966796
68.99928999,17.11989826483106,222.0641357421874
69.999276638,16.187314869333267,221.99919738769523
70.999269724,14.779011785870564,221.93425903320303
71.999257565,13.351152890906807,221.86932067871084
72.999244929,11.43387029041662,221.80438232421866
73.999232769,11.137295115485738,221.80438232421866
74.999222517,10.238608655375826,221.80438232421866
75.999209166,9.195335801849605,221.80438232421866
76.999195099,7.954911775310675,220.9461703480998
77.999187708,4.273535910338555,219.22974639586204
78.999172688,2.846959334650901,216.65511046750544
79.999164343,0.0,213.22226256302991
80.999149561,0.0,208.93120268243555
81.99914074,0.0,204.64014280184117
82.999126673,0.0,200.34908292124678
83.999117613,0.0,196.0580230406524
84.999102354,0.0,191.766963160058
85.99909091,0.0,187.4759032794636
86.999083281,0.0,183.18484339886922
87.999069452,0.0,178.8937835182748
88.999056578,0.0,174.60272363768044
89.999048948,0.0,170.31166375708602
90.999032974,0.0,166.02060387649166
91.999024153,0.0,161.7295439958973
92.999012947,0.0,157.43848411530294
93.999001503,0.0,153.14742423470855
94.998985768,0.0,148.85636435411416
95.998974562,0.0,144.56530447351977
96.99896574,0.0,140.27424459292538
97.998954773,0.0,135.983184712331
98.998943567,0.0,131.6921248317366
99.998927593,0.0,127.40106495114222
100.998915434,0.0,123.11000507054783
101.998908043,0.0,118.99661880391076
102.998896122,1.368664394917361,115.7414445133926
103.998880863,3.1478246919234456,113.80085737871464
104.998872042,4.21948351786674,115.22558079345588
105.99885726,4.052015557242554,120.01561475761632
107.000120402,2.9153367361346656,127.99328565723863
108.000109196,1.1677865962631635,138.4780551301613
109.000095844,0.0,151.01354799666294
110.000081539,0.0,163.5490408631646
111.000100374,1.1394208285463352,176.08453372966625
112.000085116,2.3273287241050817,190.23158914498205
113.000119925,3.9076914237168414,201.87194576727103
114.000108004,5.867642249089139,211.0052038162596
115.000113487,7.619369441855353,217.63603775261907
116.000106573,9.401719725158168,221.76444757634937
117.000124216,11.274582703512484,221.7788707386363
118.000114203,12.673565058873482,221.79756858132095
119.00013566,13.691089922833179,221.8209408846768
120.000130892,14.36913399870053,221.84431318803263
121.000151873,14.52527744689529,221.86768549138847
122.000141382,14.996585629291916,221.89105779474426
123.000150919,15.418432844813731,221.9144300981001
124.000144243,15.545624644124784,221.93780240145594
125.000162363,15.682809028844265,221.95650024414059
126.000156164,16.622265315135962,221.97519808682523
127.000149012,17.349944522102682,222.0132357510653
128.00013876,17.905747534852154,222.14763350053263
129.000130892,18.021319941250876,222.27735678932876
130.000127316,17.741362696246366,222.40708007812492
131.000115395,17.657251936252838,222.4835418701171
132.000107289,17.587290966000406,222.52268676757802
133.000098944,17.321653554930645,222.46079711914052
134.000090838,17.53556775496602,222.43692932128897
135.000087023,17.833185835267784,222.41306152343742
136.000074387,18.036403491045323,222.43778076171867
137.000063419,18.228911179124502,222.69693789093935
138.000054598,18.669562029712495,222.95609502016003
139.000048399,18.8371540155638,223.03656560797452
140.000036478,18.98268206099504,223.117036195789
141.000025988,18.83045668802832,223.10366899083368
142.000016451,18.800961951209043,222.85770155887863
143.000011444,18.75785162666017,222.3623841513376
144.000000239,18.834585799318322,222.25708141020283
144.999988556,18.853506372567082,222.30206248254459
145.999979735,18.83631664719752,222.44088134765616
146.999969483,18.741142824289252,222.9313690185546
147.999955416,18.359192406138447,223.67120666503897
148.999949217,17.987421226754755,224.29552917480459
149.999934912,18.174536715366674,224.82640075683585
150.999926806,18.462092478097627,225.41560974121086
151.999914408,18.671265711034494,225.7816650390624
152.999902964,18.485895626427922,226.6075714111327
153.999896765,18.71456354821866,227.98932189941397
154.999881506,19.261035916033823,230.27384033203117
155.999873877,19.40259010852869,232.5000213623046
156.999863386,19.627332747599635,235.4423553466796
157.999852896,19.487366653135293,237.92483825683584
158.999841452,19.127778422024573,239.24105939695747
159.999831438,18.796242786711545,239.59767970700096
