time_seconds,speed_meters_per_second,heading_degrees
0.0,12.887274260195372,302.06390380859375
0.999962569,13.352646159180606,302.06390380859375
1.999925375,13.698131751048106,302.06390380859375
2.999889136,13.993600607115916,302.06390380859375
3.999851466,14.113635154134206,302.0442260742187
4.999814749,14.03541244467359,302.02454833984376
5.999777079,14.703705388559824,302.00487060546874
6.999739409,15.968189934978168,301.9851928710938
7.999703646,16.244649800295125,301.96551513671875
8.999665499,15.550191528770483,301.96551513671875
9.99962926,15.245469553528805,301.96551513671875
10.999591589,15.115589012789759,301.96551513671875
11.999555827,14.35614117720364,301.62493896484375
12.99951768,13.37699022673903,300.98439331054686
13.999480009,13.213629738537353,300.0773986816406
14.99944377,13.316520036562581,299.1704040527344
15.999406577,13.310365091289931,298.26340942382814
16.999373913,12.150591860368136,297.6969909667969
17.999331713,8.275531794656775,297.4305419921875
18.999295474,6.70955933858735,297.4305419921875
19.999259472,4.98130879128623,297.4305419921875
20.999221564,3.691776047266048,309.4500196098538
21.999185324,3.4298954415603364,327.09068084947785
22.999147177,4.320918310931774,346.59887314815717
23.999109984,5.648620493883288,6.10706544683643
24.999074459,8.022654167220397,24.941662267885476
25.999040842,9.877646934401302,31.249393369337838
26.998999119,11.748665406160375,31.57268974139322
28.002835989,13.49769314580262,29.95525828873599
29.002804995,14.883721271848893,28.300754018533667
30.002864838,15.977704680003892,27.247679680774013
31.002833128,16.67423975649229,26.438130214569867
32.002874613,17.23176318519164,25.991831855804946
33.002839327,17.66111658997462,25.938959812613405
34.002879382,17.754083756447265,26.127224290235347
35.002846957,18.644699647601314,26.616974755092826
36.002883196,19.309598730247703,27.557876023542292
37.002846957,19.68203398446336,28.367785587766434
38.002889395,20.25594749456167,28.857465602074626
39.002854586,20.685902756168346,29.143081913114315
40.002894164,20.781260698167937,30.307155186891237
41.002852679,20.450057562284485,32.87984924316385
42.002878666,20.40099135204376,36.18418045043927
43.002845526,20.55333127102192,40.30149612426737
44.00288415,20.755915324828973,45.39841995239237
45.002849818,20.725985774596936,49.76331100463847
46.002894164,20.560079893946284,52.53229370117168
47.002854109,20.95048947575322,54.065685272216626
48.002817631,21.072863349781002,54.63636779785139
49.002773047,20.853867357748868,53.04594192504862
50.002732039,19.691539354806103,49.46679382324203
51.002691031,19.589122002344475,45.29211883544906
52.002651215,19.62402287236906,39.974991226196096
53.002612353,19.600760600816432,32.35314598083477
54.00257206,19.334482744116883,25.443131828307912
55.002532721,18.62630388635752,17.891477906703756
56.002494097,18.3767045906641,10.199875581264337
57.002454997,17.958034136405747,2.536709153651998
58.002415181,17.597272934680856,357.0053286910055
59.002376318,17.764648407788883,351.94361737966517
60.002337218,18.07116439287422,349.1365234374998
61.002298594,17.99973211868456,347.2375610351561
62.002260924,17.61003353960336,347.15745239257797
63.0022223,17.496749843612324,347.64558715820294
64.002183199,17.90906356045061,348.14481201171856
65.002145052,17.953069053148965,349.9387634277342
66.002107382,18.169349483347407,353.18404927253704
67.002068997,18.985517057308094,356.7489692211149
68.002030611,18.74856864791176,0.7322928905485355
69.001992941,19.078169187508777,6.587668943404992
70.001954317,19.2884220681233,12.232763242721376
71.001918316,19.369140873627426,16.755193996429284
72.001880408,19.865345818940806,21.924003601074048
73.001842022,20.558473137184784,26.71961212158186
74.001805067,20.713987417954517,29.702785110473428
75.001766444,20.890250378003646,31.60151329040508
76.001729727,21.166410502081195,32.998914337158
77.001692057,21.337251596511198,33.36041107177715
78.001653433,21.318096488222416,33.08019714355453
79.00161624,21.19119208397447,32.37220726013163
80.001579285,21.209807598141285,31.43555564880353
81.001541853,21.284022316847583,30.42424621582012
82.001504422,21.014392098781993,29.41293678283671
83.001465798,20.746769867513283,28.631570434570108
84.001429081,20.59228137231344,28.086629104614076
85.001393319,20.271805030780776,27.317096710204908
86.001354933,20.335356306840104,26.62222213745099
87.001318217,20.406269716025648,25.927347564697072
