time_seconds,speed_meters_per_second,heading_degrees
0.0,0.0,255.97209499999997
14.09500003,6.259415,252.41998124999998
14.480999948,7.8681474,249.754765
15.480999948,8.767418,244.387295
16.480999948,9.91334,240.39542799999998
17.480999948,11.565815,237.37410999999997
18.480999948,11.579946,234.42178999999996
19.480999948,11.580013,230.80351999999993
20.480999948,11.180122,227.0039099999999
21.480999948,11.2099285,222.40167199999988
22.480999948,10.820138,217.40182199999987
23.480999948,10.719975,213.40367399999982
24.480999948,10.619989,209.84098799999984
25.480999948,10.329972,206.07947199999984
26.480999948,9.564206,203.31788199999986
27.480999948,8.45096,203.95149799999984
28.480999948,7.0926285,210.25897399999985
29.480999948,5.618474,220.76747799999984
30.480999948,4.8046207,235.86626599999985
31.480999948,4.9505486,255.94384999999983
32.480999948,5.340683,274.33903999999984
33.480999948,6.7608004,287.25845999999984
34.480999948,7.2839646,296.71651199999985
35.480999948,7.991932,302.3818499999998
36.480999948,8.763088,302.6806979999998
37.480999948,9.320369,301.2256619999997
38.480999948,9.74373,299.60479399999974
39.480999948,9.957445,298.1745339999997
40.480999948,10.490703,298.7979099999997
41.480999948,10.778288,300.38703399999974
42.480999948,11.155018,302.4391399999998
43.346999885,11.801026,304.6550279999998
43.480999948,11.440458,306.7050839999998
44.480999948,11.813161,307.0651059999998
45.480999948,12.266657,307.8215059999998
46.480999948,12.309819,309.9675939999998
47.480999948,12.280218,312.7221979999998
48.480999948,12.790074,315.6877219999998
49.480999948,12.981325,318.8840239999998
50.480999948,13.054848,321.90058399999975
51.480999948,12.959949,324.70481999999976
52.480999948,12.809227,327.51364999999976
53.480999948,12.858472,330.71175599999975
54.480999948,12.430718,333.72269399999976
55.480999948,12.174027,336.5359739999998
56.480999948,11.886963,339.15347399999985
57.480999948,11.644017,341.3634779999998
58.480999948,11.512155,343.56745599999977
59.480999948,11.403024,345.7707199999998
60.480999948,11.309197,347.9775639999998
61.480999948,10.96166,349.7808779999998
62.480999948,10.132201,349.6346639999998
63.480999948,8.729776,344.5761739999998
64.480999948,7.698537,333.88306599999976
65.480999948,6.12625,318.3140279999998
66.480999948,5.9816146,300.72506799999974
67.480999948,6.7412047,283.48021799999975
68.480999948,7.7271075,269.16040399999974
69.480999948,8.656135,258.8768339999998
70.480999948,9.476068,252.86858199999978
71.480999948,9.92085,249.64238399999977
72.480999948,10.231137,249.02032399999976
73.480999948,10.11581,253.37029599999977
74.480999948,9.697149,261.5043019999997
75.480999948,8.995981,273.3632879999997
76.480999948,8.064857,287.29578599999974
77.480999948,6.468441,302.13795299999975
78.480999948,4.362904,315.51311099999975
79.480999948,2.6519516,329.3355509999998
80.480999948,3.308279,343.2504869999998
81.480999948,4.6835237,355.52421419999985
82.480999948,6.004624,6.6925117999998065
83.480999948,6.443673,16.356636199999798
84.480999948,7.3574247,23.18196739999985
85.480999948,9.280446,26.58242679999978
86.480999948,10.30844,28.991767599999832
87.480999948,11.174508,30.394584999999836
88.480999948,11.869032,30.784112599999844
89.480999948,12.472853,30.97452339999984
90.480999948,13.126385,31.948669199999813
91.480999948,13.470359,32.946405199999845
92.480999948,14.159805,35.30571479999992
93.480999948,14.711842,39.657977199999834
94.480999948,15.345756,44.451126199999806
95.480999948,15.888802,48.067935999999804
96.480999948,16.555788,51.66474439999985
97.480999948,17.264778,54.463782399999786
98.480999948,17.88075,57.46610799999979
99.480999948,18.31907,60.27435099999974
100.480999948,19.247828,63.09299999999973
101.480999948,19.557898,65.7047435999998
102.480999948,19.95409,67.74925399999984
103.480999948,20.271273,68.00257999999985
104.480999948,20.261526,68.00910199999987
105.480999948,20.367767,68.20957399999986
106.480999948,20.39492,68.58892599999979
107.480999948,20.185968,69.18149399999982
108.480999948,20.154812,70.56821999999983
109.480999948,19.943298,71.95494599999984
110.480999948,19.670135,73.93897999999979
111.480999948,19.325195,76.72004099999975
112.480999948,19.115086,79.5321409999998
113.480999948,18.751562,81.55053699999974
114.480999948,18.574156,83.56372799999974
115.480999948,18.504002,84.77525499999973
116.480999948,18.49056,85.01054599999969
117.480999948,18.61437,82.7799739999997
118.480999948,18.858728,80.54940199999965
119.480999948,19.073618,79.18760699999967
120.480999948,19.098808,79.74234799999965
121.480999948,19.070612,80.31105199999968
122.480999948,18.94188,85.4917679999997
123.480999948,18.9648,91.3057299999997
124.480999948,19.189116,97.24692879999964
125.480999948,19.405293,102.07382079999962
126.480999948,19.609438,107.52716479999964
127.480999948,19.771055,110.59353479999953
128.480999948,19.746733,112.9957687999995
129.480999948,19.91339,114.22616399999953
130.480999948,19.891123,114.65207199999952
131.480999948,19.74671,114.43789399999952
132.480999948,19.337751,114.61949199999947
133.480999948,19.00595,114.83197999999936
134.480999948,18.442694,115.22269799999941
135.480999948,18.13034,115.61384199999941
136.480999948,17.792345,115.80914599999943
137.480999948,17.894526,115.40908399999944
138.480999948,17.453224,114.80840399999943
139.480999948,17.196499,112.43712199999936
140.480999948,16.859423,109.84052299999928
141.480999948,16.536047,106.25278699999927
142.480999948,16.181385,101.4658509999993
143.480999948,15.949189,95.67817899999937
144.480999948,15.465631,90.46667779999933
145.480999948,15.116448,84.28655999999938
146.480999948,14.887108,78.49371599999938
147.480999948,14.435006,73.50395599999939
148.480999948,13.551122,69.12402899999944
149.480999948,11.901239,65.5415001999994
150.480999948,9.760023,62.93746639999944
151.480999948,7.6916623,60.922895799999424
152.480999948,6.688295,59.104390399999374
153.480999948,6.368718,56.88850939999941
154.480999948,6.3121204,53.688427399999455
155.480999948,6.613475,49.32254839999939
156.480999948,7.191764,45.16690939999938
157.480999948,7.199614,43.43901339999934
158.480999948,6.74252,46.176891399999306
159.480999948,5.3627625,54.725201399999264
160.480999948,4.3970094,70.43601379999927
161.480999948,4.655923,89.12278539999926
162.480999948,6.422965,106.03918679999924
163.480999948,8.04189,119.8881987999992
164.480999948,9.673885,129.31081279999927
165.480999948,11.271819,132.94900799999925
166.480999948,12.7922325,133.41719199999915
167.480999948,13.912303,133.6217079999991
168.480999948,15.0930195,133.22237999999908
169.480999948,16.10815,132.62348999999904
170.480999948,16.915062,131.82952999999907
171.480999948,17.77248,131.2296219999991
172.480999948,18.583849,130.6347279999991
173.480999948,19.39381,130.2341899999991
174.480999948,20.166315,129.8163259999991
175.480999948,20.72196,129.5985159999991
176.480999948,21.112787,129.39150599999914
177.480999948,21.548216,129.18579199999903
178.480999948,21.976707,128.98007799999897
179.480999948,22.40654,128.9912519999989
180.480999948,22.78768,129.19057799999894
181.480999948,22.866201,129.58449199999887
182.480999948,22.997551,130.17813199999893
183.480999948,23.1755,130.77177199999898
184.480999948,23.306873,131.37114199999888
185.480999948,23.426678,131.20026199999882
186.480999948,23.522472,130.98437199999887
187.480999948,23.685263,130.5683819999989
188.480999948,23.739094,130.15239199999894
189.480999948,23.799501,129.947151999999
190.480999948,23.800245,131.85998799999896
191.480999948,23.791264,133.61720799999893
191.58500004,23.913647,135.64512599999887
192.480999948,23.949743,137.8567479999989
193.480999948,23.928196,139.85590599999887
194.480999948,23.892586,140.51888799999887
195.480999948,23.79202,141.1888579999989
196.480999948,23.672365,141.7767279999989
197.480999948,23.638906,142.1814919999989
198.480999948,23.515182,142.5876619999989
199.480999948,23.421171,142.98880799999898
200.480999948,23.284254,143.38335399999897
201.480999948,23.181139,143.78438399999897
202.480999948,23.131447,144.18986199999898
203.480999948,23.070148,144.58991799999905
204.480999948,23.040943,144.60088999999897
205.480999948,22.96229,144.601623999999
206.480999948,22.884274,144.212549999999
207.480999948,22.734463,143.81287599999905
208.480999948,22.50814,143.4130679999991
209.480999948,22.441816,143.0129599999991
210.480999948,22.371914,142.61256999999904
211.480999948,22.31303,141.82372399999906
212.480999948,22.300438,141.02411399999903
213.480999948,22.32096,140.029617999999
214.480999948,22.300558,139.22430599999905
215.480999948,22.446642,138.22963399999918
216.480999948,22.576641,137.6182699999992
217.480999948,22.73625,137.0176799999992
218.480999948,22.915249,136.41783399999923
