time_seconds,speed_meters_per_second,heading_degrees
0.0,0.0,
3.465000152,0.0,
6.499000072,3.8313346,
7.483999967,4.0053988,
8.492000103,8.797299,
9.167000055,9.58601,
11.167000055,9.82218,
12.167000055,9.969228,
26.881999969,0.0,
30.253000021,0.0,
37.167000055,4.475523,
38.167000055,9.077105,
39.167000055,9.937087,
40.167000055,11.718212,
41.167000055,13.261631,
42.167000055,14.952576,162.19121
43.167000055,16.488773,162.17311750000002
44.167000055,17.732927,162.17914833333336
45.167000055,18.7607,162.51214222402598
46.167000055,19.586782,162.99039533766233
47.167000055,19.760202,163.81129167532467
48.167000055,19.494867,164.9178817922078
49.167000055,19.131046,166.2956916883117
50.167000055,18.8358,167.68797558441563
51.167000055,18.034819,169.08025948051952
52.167000055,17.597435,170.47254337662343
53.167000055,17.174788,171.86482727272733
54.167000055,16.281275,173.25711116883122
55.167000055,15.421461,174.6493950649351
56.167000055,13.88083,176.041678961039
57.167000055,14.239284,177.4339628571429
58.167000055,14.657311,178.82624675324678
59.167000055,15.017278,180.21853064935067
60.167000055,15.47219,181.61081454545456
61.167000055,15.908054,183.00309844155845
62.167000055,15.554178,184.39538233766234
63.167000055,15.408132,185.78766623376623
64.167000055,14.191102,187.17995012987012
65.167000055,14.129784,188.572234025974
66.167000055,13.406853,189.9645179220779
67.167000055,13.107173,191.3568018181818
68.167000055,13.3687935,192.74908571428568
69.167000055,13.499925,194.14136961038957
70.167000055,13.736428,195.53365350649347
71.167000055,13.702776,196.92593740259736
72.167000055,13.434985,198.31822129870125
73.167000055,13.490536,199.71050519480514
74.167000055,13.362575,201.10278909090903
75.167000055,13.468886,202.49507298701292
76.167000055,13.428893,203.8873568831168
77.167000055,13.518072,205.2796407792207
78.167000055,12.700616,206.6719246753246
79.167000055,12.137062,208.06420857142848
80.167000055,12.013651,209.45649246753237
81.167000055,12.266611,210.84877636363626
82.167000055,12.7900095,212.24106025974015
83.167000055,13.220083,213.63334415584404
84.167000055,13.336886,215.02562805194793
85.167000055,13.23753,216.41791194805182
86.167000055,12.794945,217.81019584415571
87.167000055,12.633226,219.2024797402596
88.167000055,12.304335,220.5947636363635
89.167000055,12.830915,221.9870475324674
90.167000055,13.097238,223.37933142857128
91.167000055,13.090422,224.77161532467517
92.167000055,13.729151,226.16389922077906
93.167000055,13.87359,227.55618311688295
94.167000055,14.316652,228.94846701298684
95.167000055,14.7658,230.34075090909073
96.167000055,14.981012,231.73303480519462
97.167000055,14.960652,233.1253187012985
98.167000055,15.248762,234.5176025974024
99.167000055,15.074815,235.9098864935063
100.167000055,14.746819,237.30217038961018
101.167000055,13.737763,238.69445428571407
102.167000055,13.489163,240.08673818181796
103.167000055,12.585238,241.47902207792185
104.167000055,11.41051,242.87130597402574
105.167000055,11.003241,244.26358987012964
106.167000055,10.419968,245.65587376623353
107.167000055,9.693772,247.04815766233742
108.167000055,8.939668,248.4404415584413
109.167000055,8.351159,249.8327254545452
110.167000055,7.870519,251.2250093506491
111.167000055,5.9377584,252.61729324675298
112.167000055,5.4325666,254.00957714285687
113.167000055,4.878466,255.40186103896076
114.167000055,4.3180256,256.79414493506465
115.167000055,4.0031557,258.1864288311686
116.167000055,3.2702742,259.5787127272725
117.167000055,1.9088193,260.9709966233764
118.167000055,0.72907996,262.36328051948027
118.985000133,1.0344666,263.75556441558416
119.167000055,0.7419343,265.147848311688
120.167000055,1.7017058,266.2616754285711
121.167000055,2.841307,266.5211765454542
122.167000055,4.325758,265.56089488311653
123.167000055,5.4792833,263.2352564415581
124.167000055,6.1524706,259.8060972207789
125.167000055,6.99282,255.81998999999968
126.167000055,7.1858406,252.4097519999997
127.167000055,6.8268714,253.93670999999972
128.167000055,4.16713,257.42231599999974
129.167000055,4.061768,263.6222239999997
130.167000055,4.084947,273.70370799999966
131.167000055,4.20477,286.35771999999963
132.167000055,5.1215696,296.0121739999997
133.167000055,6.1601315,305.1861659999997
134.167000055,6.9793134,312.47091999999964
135.167000055,7.2883205,315.45285999999965
136.167000055,4.928095,315.7430119999996
137.167000055,4.472744,314.16893199999964
138.167000055,4.4457235,311.2761837894733
139.167000055,4.2984576,307.45605336842067
140.167000055,2.7120645,303.6867267368417
141.167000055,2.5416908,299.10927789473646
142.167000055,2.2775135,294.4723668421049
143.167000055,1.7728446,289.8354557894733
144.167000055,1.1568565,285.19854473684177
145.167000055,0.5662592,280.5616336842102
146.167000055,0.22006243,275.9247226315786
147.167000055,0.06990427,271.287811578947
148.167000055,0.026706565,266.6509005263154
149.167000055,0.007020096,262.0139894736838
150.167000055,0.034168668,257.3770784210522
151.167000055,0.026999611,252.74016736842063
152.167000055,0.1421811,248.10325631578903
153.167000055,0.4282871,243.46634526315748
154.167000055,0.14116995,238.8294342105259
155.167000055,0.30802163,234.19252315789436
156.167000055,0.3133561,229.55561210526275
157.167000055,0.21825801,224.91870105263115
158.167000055,0.119098924,220.28178999999955
159.167000055,0.027691592,215.64487894736794
160.167000055,0.045595586,211.00796789473634
161.167000055,0.10372982,206.37105684210474
162.167000055,0.2676108,201.7341457894732
163.167000055,0.32916623,197.0972347368416
164.167000055,0.25594273,192.46032368421007
165.167000055,0.1531852,187.8234126315785
166.167000055,0.07256988,183.1865015789469
167.167000055,0.022877512,178.5495905263153
168.167000055,0.00047118982,173.91267947368374
169.167000055,0.0065603456,169.27576842105213
170.167000055,0.37032118,164.63885736842056
171.167000055,0.8082124,160.00194631578898
172.167000055,0.66643983,155.3650352631574
173.167000055,0.33307967,150.72812421052586
174.167000055,0.09339902,146.0912131578943
175.167000055,0.60495025,142.38168431578902
176.167000055,1.8048642,139.56015547368378
177.167000055,3.3770244,137.6660088421048
178.167000055,4.619168,135.95560442105216
179.167000055,5.116731,134.61596021052583
180.167000055,5.196193,133.2763159999995
181.167000055,4.8670645,132.4924139999995
182.167000055,4.8477354,131.70851199999953
183.167000055,4.7568088,130.83728799999952
184.167000055,4.4498253,128.0669639999995
185.167000055,4.1706214,121.04675699999953
186.167000055,3.8363693,111.39680899999954
187.167000055,3.8919554,100.59798299999954
188.167000055,3.9444742,90.19724099999955
189.167000055,4.623038,82.17397999999955
190.167000055,5.4265795,78.22768699999956
191.167000055,5.594686,76.26716199999956
192.167000055,6.024139,74.90903799999955
193.167000055,6.0694075,73.82849599999956
194.167000055,4.850945,72.68920299999957
195.167000055,4.677954,69.91641877777735
196.167000055,3.1799843,65.4648413333329
197.167000055,0.9731645,59.75333466666623
198.167000055,0.15704988,52.39071777777733
199.167000055,0.0010082516,43.358686666666216
