time_seconds,speed_meters_per_second,heading_degrees
0.0,0.0,
0.766000032,0.2015392,
1.766000032,0.45294976,
2.766000032,0.59226084,
3.766000032,0.23383543,
4.766000032,0.86147016,
4.924999952,0.8616014,
5.766000032,0.7706005,
6.766000032,0.3951757,
7.766000032,0.43311298,
8.766000032,0.2605972,
9.766000032,0.22166605,
10.766000032,1.6184223,
11.766000032,0.32491264,
12.766000032,0.6447834,
13.766000032,0.23115045,
14.766000032,0.43649718,
15.766000032,0.80296177,
16.766000032,0.24509957,
17.766000032,0.27257705,
18.766000032,0.66230726,
19.766000032,0.5510921,
20.766000032,0.5995485,
21.766000032,0.85302734,
22.766000032,0.5067513,
23.766000032,0.5556118,
24.766000032,1.8707768,
25.766000032,0.8274157,
26.250999927,0.82697845,
26.766000032,0.3425447,
27.766000032,0.24553843,
28.766000032,0.76493907,
29.766000032,0.8834445,
30.766000032,0.88600343,
31.766000032,0.22389877,
32.766000032,0.16298935,
33.766000032,0.454699,176.67055
34.766000032,1.5139118,171.726495
35.766000032,1.5681683,169.39962333333332
36.766000032,5.3879557,168.05463
37.766000032,6.274282,167.247634
38.766000032,8.842974,163.916786
39.766000032,10.857648,162.56356
40.766000032,11.477989,161.904332
41.766000032,11.595429,161.39035000000004
42.766000032,12.944807,160.67974200000003
43.766000032,14.775814,159.77080000000004
44.766000032,15.129385,158.47786600000003
45.766000032,15.994536,156.81915000000004
46.766000032,14.279468,154.498802
47.035000085,13.910928,151.24398000000002
47.766000032,13.520063,148.846874
48.766000032,12.894731,146.83376000000004
49.766000032,14.406336,145.24580800000004
50.766000032,15.575734,144.75624000000002
51.766000032,13.414721,145.435852
52.766000032,14.177524,146.25675
53.766000032,14.88649,147.077648
54.766000032,16.411896,147.369296
55.766000032,16.94856,146.56817399999997
56.766000032,15.311507,144.91714199999998
57.766000032,15.278114,143.26611
58.766000032,15.608933,142.502722
59.766000032,11.667856,141.92251800000003
60.766000032,8.84921,137.98035400000003
61.766000032,5.8467975,129.85186400000003
62.766000032,4.732062,111.92501517000001
63.766000032,3.7309823,83.31216351000002
64.766000032,2.560001,52.57214951000002
65.766000032,7.223781,22.873117510000025
66.766000032,7.553461,357.52477351000005
67.766000032,9.225714,341.85915234000004
68.753999948,10.790598,335.457984
68.766000032,10.630888,331.08938600000005
69.766000032,12.281005,329.618756
70.766000032,13.500522,328.31181000000004
71.766000032,14.367505,326.887694
72.766000032,14.782532,325.964306
73.766000032,15.156571,325.09998800000005
74.766000032,16.13769,324.314698
75.766000032,16.617197,324.148726
76.766000032,14.986794,324.385018
77.766000032,14.967543,325.01304200000004
78.766000032,16.395641,326.29449800000003
79.766000032,16.972101,327.667364
80.766000032,16.953266,329.32746000000003
81.766000032,16.137552,330.818098
82.766000032,12.195025,332.097032
83.766000032,10.151224,334.68771200000003
84.766000032,7.99712,339.57784000000004
85.766000032,6.6924205,344.22420200000005
86.766000032,6.346404,355.23133340000004
87.019999981,6.3283324,6.763280800000025
87.766000032,5.943584,20.382610800000023
88.766000032,6.032664,37.070485800000014
89.766000032,6.812747,55.20669280000002
90.766000032,11.084888,67.29216140000003
91.766000032,11.133069,78.90557800000002
92.766000032,13.142867,86.501956
93.766000032,14.91384,88.4745878
94.766000032,16.001148,88.7434048
95.766000032,15.976004,88.61999879999999
96.766000032,17.774637,88.2868918
97.766000032,17.361826,87.9638718
98.766000032,17.38338,87.895003
99.766000032,16.075525,88.041109
100.766000032,15.081351,88.26940700000002
101.766000032,15.596508,88.38192200000002
102.766000032,13.697033,88.34124800000004
103.766000032,13.416804,88.21076600000004
104.766000032,14.950937,88.01038400000003
105.766000032,14.768786,87.81000200000004
106.766000032,16.254932,87.75445120000003
106.977999925,16.232224,87.61973120000005
107.766000032,16.619396,87.48501120000006
108.766000032,15.763538,86.66722320000005
109.766000032,18.412033,85.25827600000007
110.766000032,19.132256,82.79185880000007
111.766000032,19.66298,79.56357480000005
112.766000032,19.563223,75.07285080000005
113.766000032,19.757154,70.26334280000006
114.766000032,21.33726,64.78182360000008
115.766000032,22.072906,59.793293200000086
116.766000032,23.193176,55.51450880000009
117.766000032,24.364235,52.498164400000086
118.766000032,24.830332,50.757335800000085
119.766000032,23.562859,50.789708800000085
120.766000032,22.170599,52.86700600000008
121.766000032,20.65484,55.96276560000008
122.766000032,20.880028,59.81029000000008
123.766000032,20.632801,63.984161600000085
124.766000032,19.26954,69.13000300000009
125.766000032,18.48756,73.03173320000009
126.766000032,19.243,77.36698600000008
127.036000013,19.090431,81.48504080000009
127.766000032,17.47919,84.9344946000001
128.766000032,16.873768,86.43613860000009
129.766000032,14.373304,87.01196560000008
130.766000032,14.720589,85.88644360000009
131.766000032,15.830411,84.22635480000008
132.766000032,14.316098,83.16594680000007
133.766000032,14.966326,83.46798000000007
134.766000032,14.728768,85.48700400000006
135.766000032,15.353271,88.58330500000005
136.766000032,18.220636,91.67960600000005
137.766000032,18.859207,94.10244520000006
138.766000032,18.599148,94.75470800000005
139.766000032,16.761984,93.26683600000005
140.766000032,15.3742695,90.45971020000006
141.766000032,13.974015,86.74485520000005
142.766000032,13.226018,83.07594920000005
143.766000032,9.9734,80.13177520000005
144.766000032,8.2938175,78.28126920000005
145.766000032,5.4335585,76.32306200000005
146.766000032,5.8232207,75.26381600000005
147.766000032,5.3032413,74.23240200000005
148.766000032,4.319799,73.06525000000006
148.808000087,4.313586,71.87464400000006
149.766000032,4.2345715,71.53401800000006
150.766000032,1.3632909,71.17870600000006
151.766000032,0.8512042,70.79994000000008
152.766000032,0.5999534,70.68267000000007
153.766000032,0.5835998,70.56540000000008
154.766000032,0.25387514,70.44813000000008
155.766000032,0.2988215,70.33086000000007
156.766000032,0.5528427,70.21359000000008
157.766000032,0.6067495,70.09632000000008
158.766000032,1.2375705,69.34046200000007
159.766000032,4.8729973,68.60805800000006
160.766000032,5.7637873,68.80586000000007
161.766000032,7.02983,70.65736900000006
162.766000032,7.529549,72.53233200000005
163.766000032,7.375263,75.02858800000006
164.766000032,9.747643,77.35331000000005
165.766000032,12.488273,78.09670080000005
166.766000032,11.512703,77.20983860000005
167.766000032,11.832726,76.32297640000006
168.487999916,11.638856,75.51792440000006
168.766000032,10.569499,74.88440640000006
169.766000032,10.166989,75.22049760000007
170.766000032,9.920313,76.23453880000007
171.766000032,10.440799,77.35473400000006
172.766000032,10.027094,80.39523400000006
173.766000032,9.004292,85.84733200000007
174.766000032,6.951104,91.29109800000006
175.766000032,5.2105346,96.37538400000005
176.766000032,4.564853,101.35351600000004
177.766000032,4.2166634,104.3643631666667
178.766000032,3.4445896,104.96361233333337
179.766000032,5.1427712,105.30845366666672
180.766000032,0.67471075,105.36711516666674
181.766000032,1.115477,105.45806683333342
182.766000032,0.17729382,105.58722750000008
183.766000032,0.29851818,105.74867833333342
184.766000032,0.3756442,105.91012916666675
185.766000032,1.0659102,106.07158000000008
186.766000032,0.9149635,106.23303083333342
187.766000032,2.0711823,106.39448166666675
188.766000032,1.147113,106.55593250000008
189.766000032,1.0709165,106.71738333333342
190.766000032,1.1435924,106.87883416666675
