time_seconds,speed_meters_per_second,heading_degrees
0.0,0.0,
5.010999918,0.0,
10.05099988,0.0,
15.106999874,0.0,
25.217999935,0.0,
30.319999933,0.0,
35.295000076,0.0,
40.382999897,0.0,
45.40899992,0.0,
50.453000069,0.0,
55.486999988,0.0,
60.542999983,0.0,
65.58100009,0.0,
70.619999885,0.0,
75.667999983,0.0,
80.710999966,0.0,
85.762000084,0.0,
90.799000025,0.0,
95.843999863,0.0,
100.86800003,0.0,
105.91899991,0.0,
110.958999872,0.0,
116.002000093,0.0,
121.039999962,0.0,
126.09100008,0.0,
131.095000028,0.0,
136.178999901,0.0,
141.227999926,0.0,
146.269000053,0.0,
151.322999954,0.0,
156.361999988,0.0,
161.431999922,0.0,
166.470999956,0.0,
168.598999977,7.04,
169.598999977,7.615767,
170.598999977,7.945498,
171.598999977,8.016688,
172.598999977,7.840881,
173.598999977,8.102575,
174.598999977,8.0662565,
175.598999977,7.6184087,
176.598999977,7.6030054,
177.598999977,7.5824,
178.598999977,8.151128,
179.598999977,8.8800955,
180.598999977,9.309298,
181.598999977,9.256764,
182.598999977,10.233728,
183.598999977,10.35733,
184.598999977,10.004807,
185.598999977,10.966202,
186.598999977,11.752464,
187.598999977,10.51158,
188.598999977,10.419811,
189.598999977,9.948624,
190.598999977,9.571359,
191.598999977,9.699927,
192.598999977,10.233892,
193.598999977,9.297632,
194.598999977,11.037083,
195.598999977,11.586671,
196.598999977,11.569723,
197.598999977,11.495195,
198.598999977,11.756201,
199.598999977,11.909097,
200.598999977,11.683837,
201.598999977,11.738468,
202.598999977,11.056019,
203.598999977,10.694163,
204.598999977,10.537891,
205.598999977,10.717784,
206.598999977,10.742952,
207.598999977,10.412878,
208.598999977,10.368106,
209.598999977,10.224327,
210.598999977,10.065331,
274.598999977,0.3,
275.598999977,0.39599466,
276.598999977,0.44405693,
277.598999977,0.5046377,
278.598999977,0.7279622,
279.598999977,0.84255576,
280.598999977,0.75608087,
281.598999977,0.23323515,
282.598999977,0.22965038,
283.598999977,0.42752552,
284.598999977,0.5740535,
285.598999977,0.6281168,
286.598999977,0.45461333,
287.598999977,0.29239628,
288.598999977,0.39282125,
289.598999977,0.18734117,
290.598999977,0.1837373,
291.598999977,0.41352415,
292.598999977,0.3336972,
293.598999977,1.1654996,
294.598999977,1.206392,
295.598999977,1.1449956,
296.598999977,1.7931774,
297.598999977,2.5623145,
298.598999977,2.803131,
299.18599987,3.005422,
299.598999977,3.0062766,243.8842
300.598999977,3.2050025,245.43205
301.598999977,3.2240376,246.97990000000001
302.598999977,3.4512706,249.7846675
303.598999977,3.776749,251.53255
304.15899992,3.7511637,256.32736
304.598999977,3.7550046,260.50302999999997
305.598999977,3.6895802,263.97141799999997
306.598999977,3.626643,265.458796
307.598999977,3.5652397,266.8313335217391
308.598999977,3.6785755,266.28721856521736
309.598999977,3.975292,265.6932851304347
310.598999977,4.0087986,265.13767521739123
311.598999977,4.0564723,264.8885828260869
312.598999977,3.9380248,264.63949043478254
313.598999977,3.8911097,264.3903980434782
314.598999977,4.0235553,264.1413056521739
315.598999977,4.0390215,263.8922132608696
316.598999977,3.7551582,263.6431208695652
317.598999977,3.7330236,263.3940284782609
318.598999977,3.4896998,263.1449360869566
319.598999977,3.4689426,262.89584369565216
320.598999977,3.4666107,262.64675130434784
321.598999977,3.5858061,262.39765891304353
322.598999977,3.5951486,262.1485665217391
323.598999977,3.6610734,261.8994741304348
324.598999977,3.6083841,261.65038173913047
325.598999977,3.7035198,261.40128934782604
326.598999977,3.7253675,261.1521969565217
327.598999977,3.6809008,260.9031045652174
328.598999977,1.7068893,260.654012173913
329.598999977,1.4553909,260.40491978260866
330.598999977,1.4232591,260.15582739130434
331.598999977,1.4366683,259.9067349999999
332.598999977,1.4388388,259.6576426086956
333.598999977,1.3347645,259.4085502173913
334.598999977,1.1909248,259.15945782608685
335.598999977,1.7222141,258.91036543478253
336.598999977,1.7940983,258.6612730434782
337.598999977,1.6953894,258.41218065217384
338.598999977,1.3839532,258.16308826086953
339.598999977,1.3985755,257.9139958695652
340.598999977,2.3980734,257.6649034782609
341.598999977,2.1738067,257.4158110869565
342.598999977,2.0401478,257.1667186956522
343.598999977,2.186156,256.9176263043479
344.598999977,2.7691324,256.66853391304346
345.598999977,2.84567,256.41944152173915
346.598999977,2.8576746,256.17034913043483
347.598999977,2.7620294,255.92125673913043
348.598999977,2.6571574,255.67216434782608
349.598999977,2.5962868,255.42307195652174
350.598999977,2.602197,255.17397956521737
351.598999977,2.6816106,254.92488717391302
352.598999977,2.7964933,254.70899478260873
353.598999977,2.9687884,254.50972086956523
354.154000044,3.037312,253.82257343478264
354.598999977,3.030832,253.11345447826093
355.598999977,3.0289252,252.45415400000007
356.598999977,3.2455428,251.82300000000004
357.01699996,3.522669,251.38986800000006
357.598999977,3.5165422,251.5572720000001
357.621000051,3.800302,251.7336220000001
358.654000044,4.2800126,251.5092340000001
359.493999958,4.051456,251.2733180000001
361.598999977,3.4085488,251.74721200000008
362.598999977,4.339648,252.28964000000005
363.598999977,4.341169,252.89491200000003
364.598999977,4.0696034,253.92759999999998
365.598999977,3.8732245,254.96028799999993
366.598999977,3.750002,255.19488999999993
367.598999977,3.573487,255.34308999999993
368.598999977,3.551672,255.49128999999994
369.598999977,3.481388,255.47632599999997
370.598999977,3.3085194,255.009336
371.598999977,3.1477594,254.4650927368421
372.598999977,3.1108756,253.8751662105263
373.598999977,2.9729369,253.2845324210526
374.598999977,2.83179,252.82967736842102
375.598999977,2.5247605,252.82614105263156
376.598999977,2.6563172,252.8226047368421
377.598999977,2.7181048,252.81906842105263
378.598999977,2.8756542,252.81553210526317
379.598999977,2.8123229,252.8119957894737
380.598999977,2.8983264,252.80845947368425
381.598999977,2.995484,252.8049231578948
381.980000019,2.939523,252.80138684210533
382.598999977,2.9487152,252.79785052631587
383.598999977,2.8856623,252.7943142105264
384.598999977,2.8468783,252.7907778947369
385.598999977,2.7274055,252.7872415789474
386.598999977,2.72987,252.78370526315788
387.598999977,2.7036378,252.7801689473684
388.598999977,2.5962398,252.77663263157893
389.598999977,2.5907445,252.77309631578947
390.598999977,2.6239278,252.76956
391.598999977,2.5224166,252.76602368421055
392.598999977,2.5292795,252.7624873684211
393.598999977,2.433318,252.75895105263163
394.598999977,2.5591059,252.75541473684217
395.598999977,2.369364,252.7518784210527
396.598999977,2.3960555,252.74834210526325
397.598999977,2.199971,252.7448057894738
398.598999977,2.050929,252.74126947368433
399.598999977,2.0029929,252.7377331578948
400.598999977,1.7450527,252.73419684210535
401.598999977,1.9064336,252.73066052631583
402.598999977,1.6537795,252.72712421052634
403.598999977,1.8571281,252.72358789473682
404.598999977,2.1468754,252.72005157894736
405.598999977,1.8446137,252.7165152631579
406.598999977,1.6993392,252.71297894736844
407.598999977,1.9270004,252.70944263157898
408.598999977,1.6420888,252.70590631578952
409.598999977,1.048399,252.70237000000006
410.598999977,0.24866094,252.6988336842106
411.598999977,0.18061152,252.69529736842114
412.598999977,0.17243402,252.69176105263168
413.598999977,0.36506692,252.68822473684222
414.598999977,0.36090606,252.68468842105275
415.598999977,0.30158517,252.6811521052633
416.598999977,0.20955928,252.67761578947383
417.598999977,0.086319596,252.67407947368437
418.598999977,0.07579384,252.6705431578949
419.598999977,0.123328485,252.66700684210542
420.598999977,0.15831679,252.6634705263159
421.598999977,0.18501377,252.6599342105264
422.598999977,0.21423003,252.6563978947369
423.598999977,0.21644819,252.65286157894744
424.598999977,0.17725402,252.64932526315798
425.598999977,0.13417654,252.64578894736852
426.598999977,0.09874218,252.64225263157905
427.598999977,0.06995225,252.6387163157896
428.598999977,0.050780106,252.63518000000013
429.598999977,0.037727755,252.63164368421067
430.598999977,0.026002549,252.6281073684212
431.598999977,0.018829143,252.62457105263175
432.598999977,0.013501653,252.6210347368423
433.598999977,0.012170527,252.61749842105283
434.598999977,0.0063194465,252.6139621052633
435.598999977,0.005358389,252.61042578947385
436.598999977,0.0063699754,252.6068894736844
437.598999977,0.004192589,252.6033531578949
438.598999977,0.0069352146,252.59981684210538
439.598999977,0.0043780026,252.59628052631587
440.598999977,0.007909236,252.5927442105264
441.598999977,0.009774998,252.58920789473694
442.598999977,0.0057035503,252.58567157894748
443.598999977,0.0047622593,252.58213526315802
444.598999977,0.0029748748,252.57859894736856
445.598999977,0.061482273,252.5750626315791
446.598999977,0.19026656,252.57152631578964
447.598999977,0.23435558,252.56799000000018
448.598999977,0.22950679,252.56445368421072
449.598999977,0.17034851,252.56091736842126
450.598999977,0.13242225,252.5573810526318
451.598999977,0.09297068,252.55384473684234
452.598999977,0.046590135,252.55030842105288
453.598999977,0.023057524,252.54677210526341
454.598999977,0.06710479,252.54323578947393
455.598999977,0.09747533,252.5396994736844
456.598999977,0.07681455,252.53616315789492
457.598999977,0.032857485,252.5326268421054
458.598999977,0.0036924097,252.52909052631594
459.598999977,0.013949612,252.52555421052648
460.598999977,0.014306398,252.52201789473702
461.598999977,0.030960932,252.51848157894756
462.598999977,0.12492023,252.5149452631581
463.598999977,0.18419375,252.51140894736864
464.598999977,0.20922513,252.50787263157918
465.598999977,0.22801186,252.50433631578971
466.598999977,0.22941218,252.50080000000025
467.598999977,0.22962944,252.4972636842108
468.598999977,0.25519255,252.49372736842133
469.598999977,0.31635672,252.49019105263187
470.598999977,0.29223543,252.48665473684235
471.598999977,0.23621225,252.4831184210529
472.598999977,0.1498591,252.4795821052634
473.598999977,0.091579236,252.4760457894739
474.598999977,0.051160775,252.4725094736844
475.598999977,0.026128361,252.46897315789494
476.598999977,0.01023966,252.46543684210548
477.598999977,0.0027618273,252.46190052631601
478.598999977,0.18952163,252.45836421052655
479.598999977,0.16208126,252.4548278947371
480.131000041,0.12137275,252.45129157894763
480.598999977,0.0839457,252.44775526315817
481.598999977,0.20385526,252.4442189473687
482.598999977,0.11116551,252.44068263157925
483.598999977,0.014375883,252.4371463157898
484.598999977,0.082117744,252.43361000000033
485.598999977,0.16553588,252.43007368421087
486.598999977,0.21599446,252.4265373684214
487.598999977,0.25966436,252.42300105263195
488.598999977,0.23834746,252.41946473684243
489.598999977,0.18342823,252.4159284210529
490.598999977,0.12982133,252.41239210526342
491.598999977,0.09437974,252.4088557894739
492.598999977,0.09787676,252.40531947368444
493.598999977,0.13946278,252.40178315789498
494.598999977,0.25614098,252.39824684210552
495.598999977,0.3055609,252.39471052631606
496.598999977,0.27575177,252.3911742105266
497.598999977,0.24257305,252.38763789473714
498.598999977,0.16660106,252.38410157894768
499.598999977,0.15973105,252.38056526315822
500.598999977,0.2999418,252.37702894736876
501.598999977,0.7176433,252.3734926315793
502.598999977,1.0599008,252.36995631578984
503.598999977,1.5367529,252.36642000000037
504.598999977,2.2669744,252.36288368421089
505.598999977,2.4296901,252.35934736842142
506.598999977,2.4599445,252.3558110526319
507.598999977,2.5176,252.3522747368424
508.598999977,2.5933146,252.3487384210529
509.598999977,2.1293383,252.34520210526344
510.598999977,2.0560024,252.34166578947398
511.598999977,1.9395845,252.33812947368452
512.598999977,2.0137568,252.33459315789506
513.598999977,2.5321462,252.3310568421056
514.598999977,2.449454,252.32752052631614
515.598999977,2.6237118,252.32398421052667
516.598999977,2.6987245,252.3204478947372
517.598999977,2.5361636,252.31691157894775
518.598999977,2.0404503,252.3133752631583
519.598999977,1.7606865,252.30983894736883
520.598999977,1.7033892,252.30630263157937
521.598999977,1.5498505,252.3027663157899
522.598999977,1.3425533,252.29923000000045
523.598999977,1.4239058,252.295693684211
524.598999977,1.401598,252.29215736842147
525.598999977,0.8386131,252.28862105263198
526.598999977,0.52443427,252.28508473684252
527.598999977,0.51159656,252.28154842105306
528.598999977,0.5041592,252.2780121052636
529.598999977,0.5465071,252.27447578947414
530.598999977,0.47494388,252.27093947368468
531.598999977,0.3753263,252.26740315789522
532.598999977,0.30621734,252.26386684210576
533.598999977,0.2730142,252.2603305263163
534.598999977,0.19478224,252.25679421052683
535.598999977,0.10773029,252.25325789473737
536.598999977,0.0922308,252.2497215789479
537.598999977,0.10185286,252.24618526315845
538.598999977,0.103605315,252.242648947369
539.598999977,0.10368088,252.23911263157947
540.598999977,0.034283686,252.23557631579
541.598999977,0.05313814,252.2320400000005
542.598999977,0.1839434,252.228503684211
543.598999977,0.17471562,252.2249673684215
544.598999977,0.051013846,252.22143105263203
545.598999977,0.19067201,252.21789473684257
546.598999977,0.16164687,252.2143584210531
547.598999977,0.15390472,252.21082210526365
548.598999977,0.15803018,252.20728578947418
549.598999977,0.4350324,252.20374947368472
550.598999977,0.4637719,252.20021315789526
551.598999977,0.40138862,252.1966768421058
552.598999977,0.32905102,252.19314052631634
553.598999977,0.26690087,252.18960421052688
554.598999977,0.19940059,252.18606789473742
555.598999977,0.13936032,252.18253157894796
556.598999977,0.35443002,252.1789952631585
557.598999977,0.17710987,252.17545894736904
558.598999977,0.17214456,252.17192263157958
559.598999977,0.21171801,252.1683863157901
560.598999977,0.30775627,252.16485000000057
561.598999977,0.18312694,252.16131368421105
562.598999977,0.19347952,252.15777736842156
563.598999977,0.37148234,252.1542410526321
564.598999977,0.456496,252.15070473684264
565.598999977,0.3230341,252.14716842105318
566.598999977,0.19746548,252.14363210526372
567.598999977,0.62172556,252.14009578947426
568.598999977,1.6244855,252.1365594736848
569.598999977,1.9644991,252.13302315789534
570.598999977,1.9536437,252.12948684210588
571.598999977,2.474523,252.12595052631642
572.598999977,2.401232,252.12241421052696
573.598999977,2.25547,252.1188778947375
574.598999977,2.2597358,252.11534157894798
575.598999977,2.3245974,252.11180526315852
576.598999977,2.3746688,252.10826894736903
577.598999977,2.2971032,252.1054398947374
578.598999977,2.8846812,252.10261084210578
579.598999977,3.0365658,251.8465150526321
580.598999977,3.5391052,251.09580452631636
581.598999977,3.8648536,248.93655526315848
582.598999977,3.591354,244.9713660000006
583.598999977,3.6812246,239.18646600000062
584.598999977,3.3508115,231.6787440000006
585.598999977,3.2803435,222.32771000000056
586.598999977,3.1789098,212.3364520000006
587.598999977,3.1330223,202.3407860000006
588.598999977,3.36527,193.34938000000056
589.598999977,3.4436128,186.33477000000056
590.598999977,3.3123205,181.54143400000058
591.598999977,3.2753017,178.67230200000057
592.598999977,3.382891,177.40352400000057
593.598999977,3.2702048,176.95090400000058
594.598999977,3.2060347,176.61276800000059
595.598999977,3.3578088,176.3919920000006
596.598999977,3.4349768,176.02598400000065
597.598999977,3.4956584,175.84937800000063
598.598999977,3.2405565,175.6521800000006
599.598999977,3.3599863,175.43386250000077
600.598999977,2.7866626,175.07000000000104
601.598999977,2.3630555,175.01852000000156
602.598999977,1.414961,174.96704000000312
603.598999977,1.4610054,
604.598999977,1.4595348,
605.598999977,1.2969717,
