time_seconds,speed_meters_per_second,heading_degrees
0.0,0.0,85.96988
55.57400012,8.21,86.22738749999999
56.174000025,8.044691,86.14155166666666
57.174000025,7.8322587,83.11194375
58.174000025,5.813495,77.4952046
59.174000025,4.732212,69.3032252
60.174000025,3.5812101,61.0078262
60.953000069,3.9493814,51.2153174
61.174000025,3.9495316,41.0137074
62.174000025,5.468232,32.4172672
63.174000025,6.557871,24.21891192
64.174000025,7.251698,15.41811444
65.174000025,8.364464,7.417487240000004
66.174000025,8.908792,2.215313240000009
67.174000025,9.908069,359.60566984
68.174000025,9.57053,358.60200452000004
69.174000025,9.330391,359.3938422
70.174000025,9.547979,1.591520400000012
71.174000025,10.080863,4.588466400000007
72.174000025,10.338866,9.364107600000002
73.174000025,10.866002,15.161982799999999
74.174000025,10.498231,20.1677322
75.174000025,10.619979,25.168106
76.174000025,10.680001,29.369878
77.174000025,10.200983,31.593668200000003
78.174000025,9.942507,32.9953004
79.174000025,9.162605,34.1963308
80.174000025,7.541742,35.1880268
81.174000025,5.991646,37.603817
82.174000025,4.1963263,41.244928
83.174000025,2.4759548,47.4581986
84.174000025,3.4818294,59.610772600000004
85.174000025,4.127923,72.8196126
86.174000025,6.8672037,85.6042224
87.174000025,7.71902,97.164523
88.174000025,9.527667,106.351287
89.174000025,11.197933,109.01813100000001
90.174000025,12.748538,110.61822100000003
91.174000025,13.830656,110.83767980000005
92.174000025,14.995471,110.85668760000006
93.174000025,16.934427,110.25826560000004
94.174000025,17.423645,110.04049760000007
95.174000025,17.966501,109.44102840000005
96.174000025,18.520111,109.22166040000005
97.174000025,18.40059,109.00294160000003
98.174000025,18.719566,109.20124160000003
99.174000025,19.143105,109.40013160000001
100.174000025,19.120394,109.6000228
101.174000025,18.780844,109.79877000000002
102.174000025,18.054398,109.99686799999999
103.174000025,17.41678,109.99626799999999
104.174000025,16.903511,109.796844
105.174000025,16.476072,109.59741999999999
106.174000025,15.713979,109.598108
107.174000025,15.231075,109.59915800000002
108.174000025,14.591671,110.19972120000003
109.174000025,13.961572,112.58841120000002
110.174000025,13.430722,115.96828720000003
111.174000025,12.785576,119.14919520000004
112.174000025,13.562294,122.54681120000002
113.174000025,14.1974535,125.34713800000002
114.174000025,14.837788,126.95756800000001
115.174000025,14.74011,128.37654400000002
116.174000025,13.6308565,130.995258
117.174000025,12.790606,134.59694400000004
118.174000025,12.150369,138.98953000000003
119.174000025,12.509566,143.19049800000002
120.174000025,12.93379,146.59173400000003
121.174000025,13.803129,148.59461800000003
122.174000025,13.570832,149.39746
123.174000025,13.252831,149.407178
124.174000025,10.717066,149.007798
125.174000025,9.572425,148.608418
126.174000025,8.002031,148.4068
127.174000025,6.9112353,147.667662
128.174000025,5.66193,146.92852399999998
129.174000025,3.919089,146.40083399999997
130.174000025,2.9535484,145.883826
131.174000025,1.4324777,145.378352
132.174000025,1.0964243,145.42108000000002
133.174000025,0.9638833,145.47449
134.174000025,0.4447986,145.52790000000002
134.63199997,0.38471815,145.58131000000003
135.174000025,0.42089057,145.63472000000002
136.174000025,0.051560756,145.68813
137.174000025,0.21065497,145.74154
138.174000025,0.25522432,145.79494999999997
139.174000025,1.4586285,145.84835999999996
139.644000054,2.7582805,145.90176999999997
140.174000025,2.7582254,145.94449799999998
141.174000025,4.098675,146.72104599999997
142.174000025,5.2241664,147.486912
143.174000025,6.6438127,148.242096
144.174000025,7.626106,148.8388
